Rating,Description,Pros,Cons,Author Info,Resignation Reason
4.0,"Good Benefits, Bad compensation","- Working with latest technologies- Easy to get recognized, easier to be better than an average engineer- Awesome ESPP- Benefits! ","- Reorg, another reorg, one other reorg and many more unnecessary reorgs. Zero stability. - Can you pay me what I deserve? Low compensation than an average Bay area engineer.- Politics- Not so great products to work on","Verified User Current Employee  x*****  Software Engineer II - Aug 10, 2020",
1.0,"Don't make this mistake of your life, Alteast speak to people who left recently before even joining here","None except,Good work on new Technology(but also read cons)Brand value on resume.But AFAIK, its no more brand on resume comapre to other companies.","They speak lot about culture but at low level culture is poisioned.Mental trauma for me to work here.Managers are not at all empathetic, they will squeeze your soul and take credits or give credits to their stooges. look at the staff they have no knowledge comapre to other companies they only have arrogance. politicspoliticspolitics","Verified User Former Employee  F*****  Senior Applications Engineer II - Aug 10, 2020","To much politics, my overall efforts on project was hijacked. I had worked for this project for more than 4 months and finally one staff from my team created new repo with all my code and took credit for my project. And since manager who knew that staff from his previous company did not speak anything. when all this was confessed to my manger he threathen me to make my life hell if I speak further and question him. I brought this to notice of management they heard it but no action against them, a week later I got a verbal info that I am under PIP and then email syaing you are under PIP. My life was hell from the time I raised objection to wrong happened to my project hijacked and not single place I was credited, had to leave finally."
4.0,"politics, but interesting customer problems to solve","lots of nice people. lots of meaningful work in the business units. good WLB, and opportunity to shine if you are willing to work hard. good benefits. ",lots of politics and favoritism.things move slow.frequent re orgs.,"Verified User Current Employee  S*****  Product Manager III - Aug 10, 2020",
4.0,"great wlb, career opportunities","wlb is pretty amazing, career opportunities are also good if you are in the right team",they could do a little better in terms of overall compensation. ,"Verified User Current Employee  m*****  Software Engineer II - Aug 10, 2020",
5.0,Good company to work for.,"Good work life balance, good benefits, good culture, good peers","slow moving, management not very aggressive, politics in middle management layer","Verified User Current Employee  a******  Principal Software Engineer - Aug 10, 2020",
4.0,great work life balance,high empathy among co-workersgreat benefits satisfaction about work - making a difference for small business owners,too much politics people cannot take negative criticism no growth ,"Verified User Current Employee  z*****  Product Manager - Aug 10, 2020",
5.0,great place to work,wlb. 10k 401k good health benefits. management is good they care about employees. ,none that i can think of at this point. good so far,"Verified User Current Employee  a********  Staff Engineering Manager - Aug 10, 2020",
4.0,"Great culture, good WLB, can do w/o the politics",The Culture is amazingWork life balance is goodGood career opportunities,The Politics at the Management level can start to get annoying ,"Verified User Current Employee  l********  Senior Software Engineer - Aug 10, 2020",
4.0,Great WLB,Work Life Balance is good. Great Employee benefits. Employee Friendly. ,company culture. management need to be mature. Laying off employees with insane reason.,"Verified User Current Employee  B*****  Staff Software Engineer - Aug 10, 2020",
3.0,geartwlb,wlb is goodsome teams are great (good talent at sse and above),tc is not at parlayoffs for wrong reasonsgetting too political,"Verified User Current Employee  i***  Staff Software Engineer - Aug 10, 2020",
3.0,Management is not great,Health Reimbursement is the only one I could think of.,Management says things that they don't follow. they set all wrong expectations.,"Verified User Current Employee  c*****  Software Engineer - Aug 10, 2020",
5.0,great company to work for ,- working on the latest tech stack all the time,- some times things can get more political - wlb can be bad during April,"Verified User Current Employee  v*****  Staff Software Engineer - Aug 10, 2020",
5.0,Employee Firat Culture,"Great WLB, bring your whole self to work, fast paced environment, ok to make mistakes. ","growth can be slow, lots of time servers, some politics ","Verified User Current Employee  W*****  Data Analysis Manager - Aug 10, 2020",
3.0,"great wlb, bad management","work life balance is good, some teams have good engineersi","Higher management is bad, also no growth and less compensation","Verified User Current Employee  P*****  Software Development Engineer II - Aug 10, 2020",
5.0,great,all good with company. great products to work on here.,"nothing bad i can think of, continues to evolve strong in fin tech.","Verified User Current Employee  S*****  Applications Developer - Aug 9, 2020",
3.0,ther was worklofe balance,not a lot of work load before covid work life balance was the biggest pro of intuit. ,"too much politics, your career depends on who you are connected to not on your skills. ","Verified User Current Employee  l******  Staff Software Engineer - Aug 8, 2020",
2.0,toxic work environment,GREAT TC. easy promotions . reasonably good tech stack .,politics everywhere. toxic work environment .layoff fear is constant . reorgs happen 3 times in a year causing huge context switching effort .frontlien managers are non technical but have more power than architects.,"Verified User Current Employee  Y*****  Principal Software Engineer - Aug 8, 2020",
